timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,jerk,gyro_mag
1780237760265,0.08135597,9.499805,2.632404,-0.071392775,0.116519116,-6.8720314E-4,-0.3,-43.350002,25.35,0.0,0.13665323
1780237760272,0.050249275,9.483055,2.7053852,-0.071392775,0.116519116,-6.8720314E-4,-0.3,-43.350002,25.35,0.48896244,0.13665323
1780237760281,0.050249275,9.483055,2.7053852,-0.07780667,0.10521844,0.023135839,-0.3,-43.350002,25.35,0.0,0.13289118
1780237760284,0.050249275,9.483055,2.7053852,-0.07780667,0.10521844,0.023135839,-0.20625001,-43.162502,25.35,0.0,0.13289118
1780237760291,0.09092726,9.504591,2.6838498,-0.07780667,0.10521844,0.023135839,-0.20625001,-43.162502,25.35,2.1611621,0.13289118
1780237760301,0.09092726,9.504591,2.6838498,-0.10346226,0.05971032,0.04421007,-0.20625001,-43.162502,25.35,0.0,0.1273746
1780237760304,0.09092726,9.504591,2.6838498,-0.10346226,0.05971032,0.04421007,-0.41250002,-43.050003,25.44375,0.0,0.1273746
1780237760310,0.0849452,9.498609,2.8513472,-0.10346226,0.05971032,0.04421007,-0.41250002,-43.050003,25.44375,6.840229,0.1273746
1780237760320,0.0849452,9.498609,2.8513472,-0.11018158,0.02183779,0.06436803,-0.41250002,-43.050003,25.44375,0.0,0.12946086
1780237760324,0.0849452,9.498609,2.8513472,-0.11018158,0.02183779,0.06436803,-0.84375006,-42.787502,25.575,0.0,0.12946086
1780237760329,-0.020338992,9.401699,3.0846474,-0.11018158,0.02183779,0.06436803,-0.84375006,-42.787502,25.575,4.5783997,0.12946086
1780237760339,-0.020338992,9.401699,3.0846474,-0.061313793,-0.02275406,0.09429955,-0.84375006,-42.787502,25.575,0.0,0.11475858
1780237760343,-0.020338992,9.401699,3.0846474,-0.061313793,-0.02275406,0.09429955,-0.675,-42.73125,25.556252,0.0,0.11475858
1780237760348,-0.031106694,9.375379,2.9997022,-0.061313793,-0.02275406,0.09429955,-0.675,-42.73125,25.556252,10.239029,0.11475858
1780237760386,-0.031106694,9.375379,2.9997022,-0.013667707,-0.031611346,0.11659547,-0.675,-42.73125,25.556252,0.0,0.12157544
1780237760387,-0.031106694,9.375379,2.9997022,-0.013667707,-0.031611346,0.11659547,-0.39375,-42.787502,25.63125,0.0,0.12157544
1780237760387,0.19262223,9.352647,2.8082764,-0.013667707,-0.031611346,0.11659547,-0.39375,-42.787502,25.63125,0.0,0.12157544
1780237760388,0.19262223,9.352647,2.8082764,-0.009391776,0.018783553,0.10162971,-0.39375,-42.787502,25.63125,0.0,0.103776805
1780237760388,0.19262223,9.352647,2.8082764,-0.009391776,0.018783553,0.10162971,-0.61875004,-42.975002,25.462502,0.0,0.103776805
1780237760389,0.34486556,9.311969,2.6718855,-0.009391776,0.018783553,0.10162971,-0.61875004,-42.975002,25.462502,73.21644,0.103776805
1780237760396,0.34486556,9.311969,2.6718855,-0.04023956,0.0801737,0.061313793,-0.61875004,-42.975002,25.462502,0.0,0.108657375
1780237760403,0.34486556,9.311969,2.6718855,-0.04023956,0.0801737,0.061313793,-0.88125,-43.162502,25.125002,0.0,0.108657375
1780237760405,0.22851457,9.309576,2.7017958,-0.04023956,0.0801737,0.061313793,-0.88125,-43.162502,25.125002,1.2750624,0.108657375
1780237760415,0.22851457,9.309576,2.7017958,-0.0704765,0.119267926,0.048486,-0.88125,-43.162502,25.125002,0.0,0.1467742
1780237760423,0.22851457,9.309576,2.7017958,-0.0704765,0.119267926,0.048486,-1.03125,-43.2,25.462502,0.0,0.1467742
1780237760424,-0.0047856453,9.38136,2.8226335,-0.0704765,0.119267926,0.048486,-1.03125,-43.2,25.462502,100.39901,0.1467742
1780237760434,-0.0047856453,9.38136,2.8226335,-0.07017108,0.09880454,0.07719582,-1.03125,-43.2,25.462502,0.0,0.14368547
1780237760443,-0.020338992,9.389735,2.8345976,-0.07017108,0.09880454,0.07719582,-1.03125,-43.2,25.462502,1.2767581,0.14368547
1780237760444,-0.020338992,9.389735,2.8345976,-0.07017108,0.09880454,0.07719582,-1.2750001,-43.256252,25.5375,0.0,0.14368547
1780237760453,-0.020338992,9.389735,2.8345976,-0.057954133,0.07131642,0.09735378,-1.2750001,-43.256252,25.5375,0.0,0.13387483
1780237760462,0.27756742,9.3155575,2.8058836,-0.057954133,0.07131642,0.09735378,-1.2750001,-43.256252,25.5375,8.374639,0.13387483
1780237760463,0.27756742,9.3155575,2.8058836,-0.057954133,0.07131642,0.09735378,-1.0500001,-43.48125,25.500002,0.0,0.13387483
1780237760472,0.27756742,9.3155575,2.8058836,-0.04512634,0.08689302,0.058870405,-1.0500001,-43.48125,25.500002,0.0,0.114247575
1780237760481,0.45732823,9.238688,2.687439,-0.04512634,0.08689302,0.058870405,-1.0500001,-43.48125,25.500002,11.158414,0.114247575
1780237760484,0.45732823,9.238688,2.687439,-0.04512634,0.08689302,0.058870405,-0.91875005,-43.29375,25.2,0.0,0.114247575
1780237760491,0.45732823,9.238688,2.687439,-0.059786674,0.14797775,-0.0092390645,-0.91875005,-43.29375,25.2,0.0,0.15986626
1780237760501,0.392722,9.313165,2.6371896,-0.059786674,0.14797775,-0.0092390645,-0.91875005,-43.29375,25.2,5.4823875,0.15986626
1780237760503,0.392722,9.313165,2.6371896,-0.059786674,0.14797775,-0.0092390645,-0.99375004,-43.631252,25.3875,0.0,0.15986626
1780237760510,0.392722,9.313165,2.6371896,-0.09704836,0.19043164,-0.057190575,-0.99375004,-43.631252,25.3875,0.0,0.22125405
1780237760520,0.26799613,9.38495,2.6970103,-0.09704836,0.19043164,-0.057190575,-0.99375004,-43.631252,25.3875,8.115482,0.22125405
1780237760524,0.26799613,9.38495,2.6970103,-0.09704836,0.19043164,-0.057190575,-1.1812501,-43.4625,25.312502,0.0,0.22125405
1780237760529,0.26799613,9.38495,2.6970103,-0.12239852,0.22830416,-0.07704311,-1.1812501,-43.4625,25.312502,0.0,0.2702588
1780237760539,0.15314065,9.388538,2.8932216,-0.12239852,0.22830416,-0.07704311,-1.1812501,-43.4625,25.312502,5.6949615,0.2702588
1780237760543,0.15314065,9.388538,2.8932216,-0.12239852,0.22830416,-0.07704311,-1.125,-43.443752,25.44375,0.0,0.2702588
1780237760548,0.15314065,9.388538,2.8932216,-0.10895988,0.26862007,-0.088343784,-1.125,-43.443752,25.44375,0.0,0.30304062
1780237760558,-0.1363909,9.380164,3.1016963,-0.10895988,0.26862007,-0.088343784,-1.125,-43.443752,25.44375,5.5199623,0.30304062
1780237760563,-0.1363909,9.380164,3.1016963,-0.10895988,0.26862007,-0.088343784,-1.2,-43.331253,25.425001,0.0,0.30304062
1780237760567,-0.1363909,9.380164,3.1016963,-0.054594472,0.27197975,-0.05780142,-1.2,-43.331253,25.425001,0.0,0.28336293
1780237760577,-0.28265217,9.41486,3.2273195,-0.054594472,0.27197975,-0.05780142,-1.2,-43.331253,25.425001,7.6042175,0.28336293
1780237760585,-0.28265217,9.41486,3.2273195,-0.054594472,0.27197975,-0.05780142,-1.21875,-43.21875,25.087502,0.0,0.28336293
1780237760587,-0.28265217,9.41486,3.2273195,0.011682454,0.21730891,-0.003436016,-1.21875,-43.21875,25.087502,0.0,0.21764983
1780237760596,-0.21296121,9.483055,3.0619156,0.011682454,0.21730891,-0.003436016,-1.21875,-43.21875,25.087502,1.1931525,0.21764983
1780237760603,-0.21296121,9.483055,3.0619156,0.011682454,0.21730891,-0.003436016,-1.0500001,-43.55625,24.88125,0.0,0.21764983
1780237760606,-0.21296121,9.483055,3.0619156,0.025121093,0.18187977,0.039017867,-1.0500001,-43.55625,24.88125,0.0,0.18770647
1780237760615,-0.2213361,9.479466,3.0080771,0.025121093,0.18187977,0.039017867,-1.0500001,-43.55625,24.88125,2.1826427,0.18770647
1780237760623,-0.2213361,9.479466,3.0080771,0.025121093,0.18187977,0.039017867,-1.3875,-43.425003,24.7875,0.0,0.18770647
1780237760625,-0.2213361,9.479466,3.0080771,0.015958386,0.096972,0.07566871,-1.3875,-43.425003,24.7875,0.0,0.12403223
1780237760634,-0.21296121,9.429216,2.9219356,0.015958386,0.096972,0.07566871,-1.3875,-43.425003,24.7875,8.210076,0.12403223
1780237760644,-0.21296121,9.429216,2.9219356,-0.0066429637,0.020310672,0.11354123,-1.3875,-43.425003,24.7875,0.0,0.115534686
1780237760645,-0.21296121,9.429216,2.9219356,-0.0066429637,0.020310672,0.11354123,-1.575,-43.65,25.031252,0.0,0.115534686
1780237760653,-0.0071784677,9.408877,2.862115,-0.0066429637,0.020310672,0.11354123,-1.575,-43.65,25.031252,4.9118996,0.115534686
1780237760663,-0.0071784677,9.408877,2.862115,-0.039628714,-0.013896775,0.11720632,-1.575,-43.65,25.031252,0.0,0.12450252
1780237760664,-0.0071784677,9.408877,2.862115,-0.039628714,-0.013896775,0.11720632,-1.66875,-43.537502,24.91875,0.0,0.12450252
1780237760672,0.16271193,9.329915,2.748456,-0.039628714,-0.013896775,0.11720632,-1.66875,-43.537502,24.91875,13.360738,0.12450252
1780237760682,0.16271193,9.329915,2.748456,-0.086969376,0.0056503373,0.096132085,-1.66875,-43.537502,24.91875,0.0,0.12975737
1780237760684,0.16271193,9.329915,2.748456,-0.086969376,0.0056503373,0.096132085,-1.9312501,-43.575,25.0125,0.0,0.12975737
1780237760691,0.38434714,9.224331,2.801098,-0.086969376,0.0056503373,0.096132085,-1.9312501,-43.575,25.0125,11.396135,0.12975737
1780237760701,0.38434714,9.224331,2.801098,-0.14072394,0.09483404,0.023441264,-1.9312501,-43.575,25.0125,0.0,0.17130737
1780237760704,0.38434714,9.224331,2.801098,-0.14072394,0.09483404,0.023441264,-2.0812502,-43.66875,24.937502,0.0,0.17130737
1780237760710,0.26799613,9.129815,3.2572298,-0.14072394,0.09483404,0.023441264,-2.0812502,-43.66875,24.937502,8.208275,0.17130737
1780237760720,0.26799613,9.129815,3.2572298,-0.12575819,0.14186928,-0.030924143,-2.0812502,-43.66875,24.937502,0.0,0.19208935
1780237760724,0.26799613,9.129815,3.2572298,-0.12575819,0.14186928,-0.030924143,-2.1937501,-43.48125,25.1625,0.0,0.19208935
1780237760730,-0.11006984,9.172886,3.67388,-0.12575819,0.14186928,-0.030924143,-2.1937501,-43.48125,25.1625,30.785242,0.19208935
1780237760739,-0.11006984,9.172886,3.67388,-0.031993125,0.11774081,-0.014736691,-2.1937501,-43.48125,25.1625,0.0,0.12289682
1780237760743,-0.11006984,9.172886,3.67388,-0.031993125,0.11774081,-0.014736691,-2.30625,-43.66875,24.900002,0.0,0.12289682
1780237760749,-0.25124636,9.237492,3.7133617,-0.031993125,0.11774081,-0.014736691,-2.30625,-43.66875,24.900002,12.869676,0.12289682
1780237760758,-0.25124636,9.237492,3.7133617,0.076126836,0.11132691,0.03077143,-2.30625,-43.66875,24.900002,0.0,0.13833241
1780237760763,-0.25124636,9.237492,3.7133617,0.076126836,0.11132691,0.03077143,-2.49375,-43.3875,24.7875,0.0,0.13833241
1780237760768,-0.19980069,9.159725,3.4689946,0.076126836,0.11132691,0.03077143,-2.49375,-43.3875,24.7875,32.487106,0.13833241
1780237760777,-0.19980069,9.159725,3.4689946,0.13690615,0.10277505,0.06314634,-2.49375,-43.3875,24.7875,0.0,0.18246497
1780237760784,-0.19980069,9.159725,3.4689946,0.13690615,0.10277505,0.06314634,-2.30625,-43.6875,24.937502,0.0,0.18246497
1780237760787,-0.17347965,9.257831,3.1830523,0.13690615,0.10277505,0.06314634,-2.30625,-43.6875,24.937502,1.7878214,0.18246497
1780237760796,-0.17347965,9.257831,3.1830523,0.14423631,0.069483876,0.068033114,-2.30625,-43.6875,24.937502,0.0,0.17395581
1780237760804,-0.17347965,9.257831,3.1830523,0.14423631,0.069483876,0.068033114,-2.15625,-43.96875,24.91875,0.0,0.17395581
1780237760806,-0.2440679,9.560822,2.91715,0.14423631,0.069483876,0.068033114,-2.15625,-43.96875,24.91875,103.82127,0.17395581
1780237760815,-0.2440679,9.560822,2.91715,0.11613733,0.035276428,0.07291989,-2.15625,-43.96875,24.91875,0.0,0.14159667
1780237760823,-0.2440679,9.560822,2.91715,0.11613733,0.035276428,0.07291989,-2.2687502,-44.025,25.10625,0.0,0.14159667
1780237760825,-0.15553348,9.700802,2.5869403,0.11613733,0.035276428,0.07291989,-2.2687502,-44.025,25.10625,21.042345,0.14159667
1780237760834,-0.15553348,9.700802,2.5869403,0.066353284,0.0010689828,0.06467345,-2.2687502,-44.025,25.10625,0.0,0.09266367
1780237760844,-0.15553348,9.700802,2.5869403,0.066353284,0.0010689828,0.06467345,-2.4,-44.11875,24.91875,0.0,0.09266367
1780237760845,0.01794617,9.742677,2.0877378,0.066353284,0.0010689828,0.06467345,-2.4,-44.11875,24.91875,77.14558,0.09266367
1780237760853,0.01794617,9.742677,2.0877378,-0.06284091,0.081395395,0.023746688,-2.4,-44.11875,24.91875,0.0,0.105537176
1780237760863,0.0526421,9.754641,2.1798615,-0.06284091,0.081395395,0.023746688,-2.4,-44.11875,24.91875,3.1506538,0.105537176
1780237760864,0.0526421,9.754641,2.1798615,-0.06284091,0.081395395,0.023746688,-2.41875,-44.15625,25.29375,0.0,0.105537176
1780237760873,0.0526421,9.754641,2.1798615,-0.20211409,0.21486552,-0.018401774,-2.41875,-44.15625,25.29375,0.0,0.29556036
1780237760882,0.11485548,9.740284,3.077469,-0.20211409,0.21486552,-0.018401774,-2.41875,-44.15625,25.29375,24.461853,0.29556036
1780237760886,0.11485548,9.740284,3.077469,-0.20211409,0.21486552,-0.018401774,-2.25,-44.11875,25.237501,0.0,0.29556036
1780237760928,0.11485548,9.740284,3.077469,-0.24090289,0.16508147,-0.060550235,-2.25,-44.11875,25.237501,0.0,0.29824895
1780237760928,0.05383851,9.809675,3.761218,-0.24090289,0.16508147,-0.060550235,-2.25,-44.11875,25.237501,0.0,0.29824895
1780237760929,0.05383851,9.809675,3.761218,-0.24090289,0.16508147,-0.060550235,-2.325,-44.193752,25.575,0.0,0.29824895
1780237760929,0.05383851,9.809675,3.761218,-0.17706935,0.013591352,-0.091703445,-2.325,-44.193752,25.575,0.0,0.19986947
1780237760930,-0.124426775,9.797711,3.8054852,-0.17706935,0.013591352,-0.091703445,-2.325,-44.193752,25.575,5.3739543,0.19986947
1780237760931,-0.124426775,9.797711,3.8054852,-0.17706935,0.013591352,-0.091703445,-2.4750001,-44.362503,25.612501,0.0,0.19986947
1780237760931,-0.124426775,9.797711,3.8054852,-0.070781924,-0.09636115,-0.100866154,-2.4750001,-44.362503,25.612501,0.0,0.1564274
1780237760939,-0.31375888,9.824331,3.5706897,-0.070781924,-0.09636115,-0.100866154,-2.4750001,-44.362503,25.612501,6.715655,0.1564274
1780237760943,-0.31375888,9.824331,3.5706897,-0.070781924,-0.09636115,-0.100866154,-2.71875,-44.325,25.425001,0.0,0.1564274
1780237760949,-0.31375888,9.824331,3.5706897,0.026953636,-0.103080474,-0.08681667,-2.71875,-44.325,25.425001,0.0,0.13743804
1780237760958,-0.5099703,9.824331,3.4283166,0.026953636,-0.103080474,-0.08681667,-2.71875,-44.325,25.425001,4.4434867,0.13743804
1780237760963,-0.5099703,9.824331,3.4283166,0.026953636,-0.103080474,-0.08681667,-2.8500001,-43.912502,25.3875,0.0,0.13743804
1780237760968,-0.5099703,9.824331,3.4283166,0.0962848,-0.11529742,-0.026648212,-2.8500001,-43.912502,25.3875,0.0,0.15255944
1780237760978,-0.5566304,9.709177,3.2297122,0.0962848,-0.11529742,-0.026648212,-2.8500001,-43.912502,25.3875,17.042732,0.15255944
1780237760984,-0.5566304,9.709177,3.2297122,0.0962848,-0.11529742,-0.026648212,-3.075,-43.85625,25.368752,0.0,0.15255944
1780237760987,-0.5566304,9.709177,3.2297122,0.13629529,-0.16905198,0.0640626,-3.075,-43.85625,25.368752,0.0,0.2264045
1780237760997,-0.29940194,9.596714,2.862115,0.13629529,-0.16905198,0.0640626,-3.075,-43.85625,25.368752,22.849464,0.2264045
1780237761004,-0.29940194,9.596714,2.862115,0.13629529,-0.16905198,0.0640626,-2.7375002,-43.96875,25.3875,0.0,0.2264045
1780237761006,-0.29940194,9.596714,2.862115,0.14637427,-0.184934,0.118733436,-2.7375002,-43.96875,25.3875,0.0,0.26405236
1780237761015,0.010767702,9.499805,2.4418755,0.14637427,-0.184934,0.118733436,-2.7375002,-43.96875,25.3875,23.363115,0.26405236
1780237761023,0.010767702,9.499805,2.4418755,0.14637427,-0.184934,0.118733436,-2.5687501,-43.96875,25.29375,0.0,0.26405236
1780237761025,0.010767702,9.499805,2.4418755,0.12102412,-0.114992,0.11659547,-2.5687501,-43.96875,25.29375,0.0,0.20362833
1780237761035,0.1052842,9.418449,2.1762722,0.12102412,-0.114992,0.11659547,-2.5687501,-43.96875,25.29375,14.144325,0.20362833
1780237761044,0.1052842,9.418449,2.1762722,0.12102412,-0.114992,0.11659547,-2.775,-44.362503,25.237501,0.0,0.20362833
